result_id,view_id,bus_i,bus_type,pd,qd,gs,bs,bus_area,vm,va,base_kv,zone,vmax,vmin,osm_substation_id,cntr_id,frequency,geom,osm_name
2,834,6883,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000EEE0719BBAFC1C40BA43D48E2C9D4940,
2,835,6600,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000000686AC6EF5341B40DEF58887E67B4940,
2,836,6737,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000032CFA51364B71B4000E99B340D6C4940,
2,837,6759,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000089AB144C46B71B4088670932026C4940,
2,838,6752,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000009D7B592437BC1B40DA098A7A1C6C4940,
2,839,7071,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000005967C6EC76CF1D4055F99E9108334940,
2,840,6994,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000036EF93FEB9A31B406182644BA0FC4840,
2,841,6848,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000FE9B1727BEAA1B4005943C8D6AFC4840,
2,842,7094,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000B00D709C6F5F1C40E8CD97CDD24A4940,
2,843,6611,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000A9797D9C1F0D1C4093BBBEC5794F4940,
2,844,6045,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000618500851FE12040A8D13F1C7F074940,
2,845,7433,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000043BD2A61B789214047150F39C7FC4840,
2,846,7518,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000066625F57388A2140E549D23593FC4840,
2,847,6048,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000D3DD7536E4772440FEA60B0CB4434840,
2,848,5977,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000486C1C565D78244064FDB0EFD4434840,
2,849,5976,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000DA8E4E0240722440F587669E5C5E4840,
2,850,6677,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000BE350B0FF53E21408CBBE6FAE3AD4840,
2,851,6672,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000007936F5CB711821405EBEF561BDB74840,
2,852,6673,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000007B698A00A7172140BC0276DABFB74840,
2,853,6645,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000082B7F6F4C7062140CB3560EBADA54840,
2,854,6601,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000000691FB0C5E062140BE31A94654A54840,
2,855,6580,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000BC86CF8C349F20402EAC1BEF8E814840,
2,856,5776,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E61000002A62C735F4051F4012C53FC7A20C4840,
2,857,5792,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000243F2CE5C6CE1F40395B8AF557CC4740,
2,858,5848,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E610000011525CFA3CDB1F40E3C9C91F67CC4740,
2,859,5820,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E610000048F9EEFBDCDD1F402DC36E8E29CC4740,
2,860,6145,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E61000000D95DAE621122040F5DDAD2CD1C74740,
2,861,6146,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E61000006D9791D508142040A049ACD6D3C74740,
2,862,6473,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000392806ED7AD61F405E83BEF4F6CC4740,
2,863,6581,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000495057D2E5D01F40F7D445651ECC4740,
2,864,6656,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000E46E10AD15CD1F40CA3269F8BBCB4740,
2,865,6583,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000007AA1CA7A7BD11F40A659EA6A3CCC4740,
2,866,6585,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000E9FB04AB45CF1F4080FB952941CC4740,
2,867,7511,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000EC504D49D669224025AE08A3FE754840,
2,868,7510,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000AF4CAE1864692240861ED6C0FB754840,
2,869,7419,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000BFF1B567966822409C3924B550764840,
2,870,6949,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000074B515FBCB6A2240B94780E4E7834840,
2,871,6690,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000000561B8848D682240DFAF5D352A854840,
2,872,6693,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000FD7964BD626722403F912749D7854840,
2,873,6577,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000174850FC186B22406A8423EDEB834840,
2,874,6576,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000099068F801B6B224029C5D853BC834840,
2,875,7240,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000A53CA9E5BD4822403259DC7F64914840,
2,876,7517,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000AC64B61AC84D224058FBE02131924840,
2,877,6641,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000530031AE5D6B224047A34CB4F5834840,
2,878,6603,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000D3270351413320400C6366FA805A4840,
2,879,6595,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000BE512B4CDF7F20404CC054D8B16C4840,
2,880,6596,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000805D972BCD7F204036A094FF7F6C4840,
2,881,5768,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E610000013E0AAA1C3EA1940C08C73E5FDF54840,
2,882,5913,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000BD48B258D4211A40B60B170335324940,
2,883,6756,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000C17630629F601C401AAFD40EDA694940,
2,884,5869,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E610000051C5E8143FF1194019C8B3CBB7704940,
2,885,5918,1,,,,,1,1,0,380.0000000000000000,1,,,,DE,50,0101000020E6100000E7768AB03CDB184047150F39C7784940,
2,886,6788,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000C6D67D117E0B1C40275F1AD01CB14840,
2,887,6787,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E610000031CBE89150041C400740811C39B04840,
2,888,4862,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E6100000208EBFFE35121B409107C7D1C1A44840,
2,889,6804,1,,,,,1,1,0,220.0000000000000000,1,,,,DE,50,0101000020E61000008DDE5FF360A1204089CB9651D1804840,
